0.03612143 0.03612143 0.09578602 0.09578602 0.52475625 0.52475625 0.6369414 0.6369414 0.7813094 0.7813094 0.9664135 0.9841232 0.9841232 1.1856797 1.1856797 1.2874012 1.2874012 1.3626946 1.3626946 1.5659034 1.5659034 1.8651764 1.8651764 2.2443626 2.2443626 2.3909085 2.3909085 3.0747452 3.0747452 3.4879234 3.4879234 3.9947412 3.9947412 4.109124 4.109124 4.1769094 4.1769094 4.253808 4.253808 4.4128666 4.4128666 4.601515 4.601515 4.846055 4.846055 5.324413 5.324413 6.054317 6.054317 6.054317 6.054317 6.440847 6.440847 6.4654684 6.4654684 7.069066 7.069066 7.3485503 7.3485503 7.973288 7.973288 8.35111 8.35111 8.447576 8.447576 8.508218 8.508218 8.7970295 8.7970295 8.7970295 8.7970295 8.8334875 8.8334875 9.499551 9.499551 9.521883 9.521883 10.468968 10.468968 10.515339 10.515339 12.9874525 12.9874525 14.366991 14.366991 14.413015 14.413015 14.677348 14.677348 16.441368 16.441368 17.749363 17.749363 18.051899 18.051899 26.149456 26.149456 26.703152 26.703152 29.81717 29.81717
0.00747988 0.00747988 0.03612143 0.055399448 0.055399448 0.07216385 0.07216385 0.11836702 0.11836702 0.25054425 0.25054425 0.2696065 0.2696065 0.3525445 0.3525445 0.44569725 0.44569725 0.459495 0.459495 0.66157365 0.66157365 0.8609206 0.8609206 1.0926855 1.0926855 1.2068994 1.2068994 1.3890685 1.3890685 1.4255109 1.4255109 1.4267256 1.4267256 1.595351 1.595351 1.6488738 1.6488738 1.7210141 1.7210141 1.7654958 1.7654958 1.9006442 1.9006442 2.0168836 2.0168836 2.02153 2.02153 2.4380713 2.4380713 2.7871847 2.7871847 2.8569767 2.8569767 3.2961228 3.2961228 3.8431358 3.8431358 3.9232378 3.9232378 4.2670636 4.2670636 4.4520726 4.4520726 4.7092657 4.7092657 4.9711237 4.9711237 5.1337757 5.1337757 5.163787 5.163787 5.6259513 5.6259513 5.68614 5.68614 6.0791316 6.0791316 6.177587 6.177587 6.364111 6.377584 6.377584 6.377584 6.3977175 6.3977175 7.080886 7.080886 7.1352787 7.1352787 7.2819214 7.2819214 7.705532 7.705532 9.6368475 9.6368475 10.490525 10.490525 13.823888 13.823888 15.516352 15.516352
0.00747988 0.031643048 0.031643048 0.03206049 0.03206049 0.08747982 0.08747982 0.09431473 0.09431473 0.123131365 0.123131365 0.13367116 0.13367116 0.22215168 0.22215168 0.2514559 0.2514559 0.28393862 0.28393862 0.28956956 0.28956956 0.3106797 0.3106797 0.36625606 0.36625606 0.36665636 0.36665636 0.43064475 0.43064475 0.48602378 0.48602378 0.49409664 0.49409664 0.50598204 0.50598204 0.5190246 0.5190246 0.5372113 0.5372113 0.6010523 0.6010523 0.6476407 0.6476407 0.6547855 0.6547855 0.70965075 0.70965075 0.71418643 0.71418643 0.72631043 0.72631043 0.8857939 0.8857939 1.0367739 1.0367739 1.0426654 1.0426654 1.0750397 1.0750397 1.1050447 1.1050447 1.1368115 1.1368115 1.2077866 1.2077866 1.3093206 1.3093206 1.4329258 1.4329258 1.5800974 1.5800974 1.6786094 1.6786094 1.9720546 1.9720546 2.3323703 2.3323703 2.3323703 2.3323703 2.3323703 2.3323703 2.6072156 2.6072156 2.6771874 2.6771874 2.739486 2.739486 2.7672086 2.7672086 2.9074986 2.9074986 2.9074986 2.9074986 3.9259067 3.9259067 4.2651653 4.2651653 4.734804 4.734804 5.646408 5.646408
0.0036911066 0.0036911066 0.004025084 0.004025084 0.00747988 0.0120450035 0.0120450035 0.020219842 0.020219842 0.02231202 0.02231202 0.07028085 0.07028085 0.07385303 0.07385303 0.07586386 0.07586386 0.078260474 0.078260474 0.08766247 0.08766247 0.11960447 0.11960447 0.12413048 0.12413048 0.14022689 0.14022689 0.14700648 0.14700648 0.15363957 0.15363957 0.17012763 0.17012763 0.18769154 0.18769154 0.20412855 0.20412855 0.21540208 0.21540208 0.22747716 0.22747716 0.24480048 0.24480048 0.27336755 0.27336755 0.27420527 0.27420527 0.2795321 0.2795321 0.3055876 0.3055876 0.33386582 0.33386582 0.34295338 0.34295338 0.3535655 0.3535655 0.3571939 0.3571939 0.4202008 0.4202008 0.45431802 0.45431802 0.47240967 0.47240967 0.6118938 0.6118938 0.61337316 0.61337316 0.6338398 0.6338398 0.69579184 0.69579184 0.74950475 0.74950475 0.7765161 0.7765161 0.8674137 0.8674137 0.94966054 0.94966054 1.0719213 1.0719213 1.1060348 1.1060348 1.1218709 1.1218709 1.144671 1.144671 1.2164526 1.2164526 1.3957672 1.3957672 1.5453571 1.5453571 2.0049024 2.0049024 3.7894814 3.7894814 4.0386896 4.0386896
0.0035584213 0.0035584213 0.0036911066 0.005217462 0.005217462 0.011462422 0.011462422 0.015410762 0.015410762 0.018086445 0.018086445 0.021288244 0.021288244 0.022815188 0.022815188 0.02346297 0.02346297 0.024068648 0.024068648 0.025936918 0.025936918 0.035078607 0.035078607 0.04365883 0.04365883 0.043974012 0.043974012 0.045731295 0.045731295 0.05107952 0.05107952 0.051799644 0.051799644 0.05724747 0.05724747 0.06234459 0.06234459 0.06332155 0.06332155 0.06587415 0.06587415 0.08338691 0.08338691 0.08576797 0.08576797 0.08781628 0.08781628 0.088774145 0.088774145 0.093680486 0.093680486 0.10557222 0.10557222 0.10922062 0.10922062 0.109727316 0.109727316 0.123585485 0.123585485 0.123585485 0.123585485 0.13858582 0.13858582 0.13886595 0.13886595 0.15186974 0.15186974 0.17334828 0.17334828 0.17590365 0.17590365 0.17653213 0.17653213 0.19426735 0.19426735 0.22747716 0.22747716 0.22969024 0.22969024 0.24484576 0.24835119 0.24835119 0.29704034 0.29704034 0.29776543 0.29776543 0.3026681 0.4121354 0.4121354 0.4304862 0.4304862 0.8665305 0.8665305 1.0376474 1.0376474 1.0475456 1.0475456 1.1078632 1.1078632 1.2698886 1.2698886
9.10336E-4 9.10336E-4 9.949917E-4 9.949917E-4 0.002684612 0.002684612 0.0035584213 0.00816563 0.00816563 0.0081717465 0.0081717465 0.0092904745 0.0092904745 0.010220083 0.010220083 0.01067289 0.01067289 0.011096251 0.011096251 0.014166028 0.014166028 0.0145305935 0.0145305935 0.016035547 0.016035547 0.01724955 0.01724955 0.02478321 0.02478321 0.027364524 0.027364524 0.030466802 0.030466802 0.031652797 0.031652797 0.0348685 0.0348685 0.03559222 0.03559222 0.036884956 0.036884956 0.03954887 0.03954887 0.042924203 0.042924203 0.046087205 0.046087205 0.050703466 0.050703466 0.053339735 0.053339735 0.058239873 0.058239873 0.06234459 0.06234459 0.06883662 0.06883662 0.07154436 0.07154436 0.07347799 0.07347799 0.07786236 0.07835567 0.07835567 0.07887644 0.07887644 0.084095396 0.084095396 0.09486584 0.09486584 0.09843435 0.09843435 0.1010135 0.1010135 0.103872366 0.103872366 0.10589832 0.10589832 0.10945283 0.10945283 0.11108428 0.11108428 0.12967648 0.139333 0.139333 0.14195542 0.14195542 0.14622152 0.14622152 0.16330606 0.16330606 0.2651029 0.2651029 0.27396393 0.27396393 0.3652736 0.40856963 0.40856963 0.42713153 0.6982844 0.6982844
4.7241105E-4 4.7241105E-4 9.10336E-4 0.002619211 0.002619211 0.0026271082 0.0026271082 0.0028849537 0.0028849537 0.0032848432 0.0032848432 0.003546838 0.003546838 0.0053918064 0.0053918064 0.0062228525 0.0062228525 0.00816563 0.00816563 0.009474441 0.009474441 0.009495259 0.009495259 0.0096424185 0.0096424185 0.010015458 0.010015458 0.011022214 0.011022214 0.013240063 0.013240063 0.015264851 0.015264851 0.016081415 0.016081415 0.018468581 0.018468581 0.019837432 0.019837432 0.020971064 0.020971064 0.021292312 0.021292312 0.021691984 0.021691984 0.02328035 0.02328035 0.024579892 0.024579892 0.024735168 0.024735168 0.030358845 0.030358845 0.031430095 0.031430095 0.03369686 0.03369686 0.03520104 0.03520104 0.035314903 0.035314903 0.0368536 0.0368536 0.03878435 0.03878435 0.042216547 0.042216547 0.04331257 0.04331257 0.04398688 0.04398688 0.04785512 0.04785512 0.05391593 0.05391593 0.056715973 0.056715973 0.059513785 0.059513785 0.060104303 0.060104303 0.08689396 0.08689396 0.0905136 0.0905136 0.1173581 0.1173581 0.14823908 0.14823908 0.18151939 0.18151939 0.18151939 0.18151939 0.21197078 0.21197078 0.21197078 0.21197078 0.2568002 0.2568002 0.27624708 0.27624708
2.6313975E-4 2.6313975E-4 4.7241105E-4 4.8660036E-4 4.8660036E-4 0.0013868789 0.0013868789 0.002804597 0.002804597 0.0028849537 0.0028849537 0.0028849537 0.0028849537 0.0029271194 0.0029271194 0.0034788274 0.0034788274 0.003489029 0.003489029 0.0041932683 0.0041932683 0.005802462 0.005802462 0.0066568754 0.0066568754 0.008567215 0.008567215 0.009356225 0.009356225 0.009822866 0.009822866 0.011497198 0.011497198 0.0119540915 0.0119540915 0.0120703075 0.0120703075 0.012265926 0.012265926 0.012548985 0.012548985 0.013214847 0.013214847 0.013633983 0.013633983 0.013853343 0.013853343 0.013914034 0.013914034 0.01502426 0.01502426 0.015141847 0.015141847 0.015319233 0.015319233 0.016961867 0.016961867 0.017021853 0.017021853 0.01867603 0.01867603 0.02253329 0.02253329 0.02340175 0.02340175 0.02407513 0.02407513 0.024741082 0.024741082 0.028507432 0.028507432 0.029809637 0.029809637 0.031734746 0.031734746 0.031734746 0.031734746 0.031812087 0.031812087 0.03332948 0.03332948 0.034710534 0.034710534 0.03956385 0.03956385 0.055702977 0.055702977 0.056894638 0.056894638 0.071906246 0.071906246 0.10162067 0.10162067 0.10800202 0.10800202 0.11125523 0.11125523 0.113058314 0.113058314 0.14133073 0.14133073
2.6313975E-4 0.0012201611 0.0012201611 0.002277317 0.002277317 0.0024808715 0.0024808715 0.0027124593 0.0027124593 0.0028849537 0.0028849537 0.0031480743 0.0031480743 0.0033530367 0.0033530367 0.0036689783 0.0036689783 0.0040553 0.0040553 0.004196171 0.004196171 0.005043688 0.005043688 0.005752582 0.005752582 0.0064585456 0.0064585456 0.006489908 0.006489908 0.007892904 0.007892904 0.008374906 0.008374906 0.008847358 0.008847358 0.009128511 0.009128511 0.01005084 0.01005084 0.010400623 0.010400623 0.010906795 0.010906795 0.0110868495 0.0110868495 0.011126293 0.011126293 0.01131874 0.01131874 0.012104707 0.012104707 0.012482453 0.012482453 0.012687017 0.012687017 0.012691314 0.012691314 0.013341548 0.013341548 0.0138285905 0.0138285905 0.014045341 0.014045341 0.014465386 0.014465386 0.0146944225 0.0146944225 0.014772253 0.014772253 0.016250215 0.016250215 0.016917791 0.016917791 0.016917791 0.016917791 0.017951418 0.017951418 0.017978694 0.017978694 0.019971449 0.019971449 0.022181286 0.022181286 0.022277929 0.022277929 0.025124062 0.025124062 0.032097764 0.032097764 0.040904295 0.040904295 0.042390272 0.042390272 0.055093765 0.058412623 0.07623744 0.07623744 0.07825319 0.07825319 0.12440954 0.12440954
2.6313975E-4 0.0015698352 0.0015698352 0.0023476249 0.0023476249 0.0026335008 0.0026335008 0.003108785 0.003108785 0.0035808247 0.0035808247 0.0038038474 0.0038038474 0.0040166266 0.0040166266 0.004951735 0.004951735 0.005388038 0.005388038 0.005484391 0.005484391 0.0056708176 0.0056708176 0.0057260934 0.0057260934 0.00592461 0.00592461 0.0064170226 0.0064170226 0.006690638 0.006690638 0.006747097 0.006747097 0.0071326937 0.0071326937 0.0071329493 0.0071329493 0.0073844288 0.0073844288 0.0073844288 0.0073844288 0.0076862806 0.0076862806 0.008082832 0.008082832 0.008202624 0.008202624 0.008316795 0.008316795 0.00867228 0.00867228 0.008869603 0.008869603 0.008976825 0.008976825 0.009239209 0.009239209 0.009781197 0.009781197 0.010095235 0.010263871 0.010263871 0.01027072 0.01027072 0.010577058 0.010577058 0.011277395 0.011277395 0.011893464 0.011893464 0.012058474 0.0121272 0.0121272 0.012208467 0.012208467 0.012531966 0.012531966 0.014530864 0.014530864 0.015512417 0.015512417 0.018878046 0.018878046 0.022376344 0.022376344 0.02500876 0.02500876 0.028032793 0.028032793 0.044839464 0.044839464 0.044856347 0.044856347 0.047020614 0.047020614 0.047435105 0.047435105 0.057617024 0.057617024 0.057666436 0.057666436
